id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location,:@computed_region_awaf_s7ux,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,:@computed_region_rpca_8um6,:@computed_region_d9mm_jgwp,:@computed_region_d3ds_rm58,:@computed_region_8hcu_yrd4
14260505,JK331709,2026-07-13T13:47:00.000,004XX E 71ST ST,0554,ASSAULT,"AGGRAVATED POLICE OFFICER - HANDS, FISTS, FEET, NO INJURY",SIDEWALK,True,False,0322,003,6,69,08A,1180228,1858037,2026,2026-07-21T15:48:08.000,41.765718456,-87.614960789,"{'latitude': '41.765718456', 'longitude': '-87.614960789', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,22260,67,480,32,60,18,211,4
14260626,JK331763,2026-07-13T13:46:00.000,031XX N CLARK ST,0860,THEFT,RETAIL THEFT,COMMERCIAL / BUSINESS OFFICE,False,False,1933,019,44,6,06,1170283,1920956,2026,2026-07-21T15:48:08.000,41.93859561,-87.649576033,"{'latitude': '41.93859561', 'longitude': '-87.649576033', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",38,4449,57,681,25,22,5,31,44
14261368,JK332792,2026-07-13T13:40:00.000,044XX S UNION AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,0925,009,15,61,06,1172377,1875253,2026,2026-07-21T15:48:08.000,41.813137381,-87.643230674,"{'latitude': '41.813137381', 'longitude': '-87.643230674', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",26,14924,59,123,48,37,23,106,15
14260477,JK331700,2026-07-13T13:34:00.000,011XX N SPRINGFIELD AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),ALLEY,True,False,1112,011,37,23,18,1150177,1907290,2026,2026-07-21T15:48:08.000,41.901511146,-87.723827571,"{'latitude': '41.901511146', 'longitude': '-87.723827571', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,4299,24,456,45,5,16,66,37
14260488,JK331674,2026-07-13T13:32:00.000,055XX W MADISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,1522,015,29,25,08B,1139320,1899471,2026,2026-07-21T15:48:08.000,41.880259582,-87.763897619,"{'latitude': '41.880259582', 'longitude': '-87.763897619', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",52,22216,26,674,7,32,25,97,29
14260612,JK331799,2026-07-13T13:30:00.000,036XX S RHODES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0212,002,4,35,08B,1180186,1880728,2026,2026-07-21T15:48:08.000,41.827985553,-87.61441917,"{'latitude': '41.827985553', 'longitude': '-87.61441917', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,4301,1,561,10,36,24,101,9
14260772,JK332134,2026-07-13T13:30:00.000,037XX S COTTAGE GROVE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0212,002,4,36,07,1181883,1880210,2026,2026-07-21T15:48:08.000,41.826524987,-87.608209181,"{'latitude': '41.826524987', 'longitude': '-87.608209181', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,4301,2,221,10,36,24,101,9
14262208,JK332310,2026-07-13T13:30:00.000,088XX S COLFAX AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,False,False,0423,004,7,46,05,1195023,1846950,2026,2026-07-21T15:48:08.000,41.73494299,-87.561097882,"{'latitude': '41.73494299', 'longitude': '-87.561097882', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",43,21202,42,508,37,25,19,238,5
14260629,JK331850,2026-07-13T13:21:00.000,050XX S DR MARTIN LUTHER KING JR DR,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,True,True,0223,002,20,38,26,1179764,1871492,2026,2026-07-21T15:48:08.000,41.802650897,-87.616250196,"{'latitude': '41.802650897', 'longitude': '-87.616250196', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,21192,4,394,9,10,24,116,20
14262028,JK333597,2026-07-13T13:20:00.000,002XX N MICHIGAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0114,001,42,32,07,1177256,1901915,2026,2026-07-21T15:48:08.000,41.886190872,-87.624527215,"{'latitude': '41.886190872', 'longitude': '-87.624527215', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,14309,38,580,36,42,22,88,42
14260969,JK332289,2026-07-13T13:19:00.000,089XX S LOOMIS ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,2222,022,21,73,08A,1168564,1845472,2026,2026-07-21T15:48:08.000,41.731497731,-87.658074565,"{'latitude': '41.731497731', 'longitude': '-87.658074565', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,72,195,13,59,9,244,21
14260500,JK331707,2026-07-13T13:16:00.000,053XX S PRINCETON AVE,2023,NARCOTICS,POSSESS - HEROIN (TAN / BROWN TAR),STREET,True,False,0935,009,20,37,18,1175194,1869481,2026,2026-07-21T15:48:08.000,41.797235915,-87.633070364,"{'latitude': '41.797235915', 'longitude': '-87.633070364', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,14924,3,224,9,37,23,117,20
14261072,JK332346,2026-07-13T13:15:00.000,046XX N MARINE DR,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,1914,019,46,3,06,1170433,1930934,2026,2026-07-21T15:48:08.000,41.965972307,-87.648731817,"{'latitude': '41.965972307', 'longitude': '-87.648731817', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",37,22616,31,636,39,15,5,4,46
14266306,JK338295,2026-07-13T13:13:00.000,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,0111,001,34,32,06,1176352,1900918,2026,2026-07-21T15:48:08.000,41.883475491,-87.627876969,"{'latitude': '41.883475491', 'longitude': '-87.627876969', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,14310,38,580,36,41,22,88,34
14260727,JK332046,2026-07-13T13:05:00.000,0000X W WASHINGTON ST,0810,THEFT,OVER $500,OTHER (SPECIFY),False,False,0111,001,34,32,06,1176136,1900822,2026,2026-07-21T15:48:08.000,41.883216931,-87.628673023,"{'latitude': '41.883216931', 'longitude': '-87.628673023', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,14310,38,92,36,41,22,93,34
14260479,JK331622,2026-07-13T13:03:00.000,015XX S AVERS AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1014,010,24,29,15,1150964,1892167,2026,2026-07-21T15:48:08.000,41.859996613,-87.721332933,"{'latitude': '41.859996613', 'longitude': '-87.721332933', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21569,30,33,14,57,21,156,24
14261527,JK331711,2026-07-13T13:03:00.000,006XX E 38TH PL,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,APARTMENT,False,True,0212,002,4,36,26,1180949,1879591,2026,2026-07-21T15:48:08.000,41.824847987,-87.611654881,"{'latitude': '41.824847987', 'longitude': '-87.611654881', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,4301,2,582,10,36,24,101,9
14260442,JK331640,2026-07-13T13:00:00.000,050XX S DREXEL BLVD,0560,ASSAULT,SIMPLE,STREET,False,False,0222,002,4,39,08A,1183163,1871886,2026,2026-07-21T15:48:08.000,41.803653573,-87.603772447,"{'latitude': '41.803653573', 'longitude': '-87.603772447', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,21192,5,461,10,10,24,116,9
14260516,JK331761,2026-07-13T13:00:00.000,134XX S BUFFALO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - PORCH / HALLWAY,False,False,0433,004,10,55,14,1200102,1816433,2026,2026-07-21T15:48:08.000,41.651074915,-87.543516132,"{'latitude': '41.651074915', 'longitude': '-87.543516132', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",47,22250,52,787,47,26,19,259,6
14260554,JK331893,2026-07-13T13:00:00.000,026XX W MONROE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1125,011,27,27,07,1158728,1899587,2026,2026-07-21T15:48:08.000,41.880202423,-87.692629987,"{'latitude': '41.880202423', 'longitude': '-87.692629987', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,21184,28,38,46,28,16,138,27
14260778,JK331730,2026-07-13T13:00:00.000,027XX S THROOP ST,0264,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,VACANT LOT / LAND,False,False,0913,009,11,60,02,1169113,1886607,2026,2026-07-21T15:48:08.000,41.84436517,-87.654874222,"{'latitude': '41.84436517', 'longitude': '-87.654874222', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",26,14920,58,59,48,43,23,162,7
14260792,JK332026,2026-07-13T13:00:00.000,024XX N NEWCASTLE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,2512,025,36,18,14,1130345,1915456,2026,2026-07-21T15:48:08.000,41.924283253,-87.796486146,"{'latitude': '41.924283253', 'longitude': '-87.796486146', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",39,4454,18,136,44,3,6,183,36
14261027,JK332317,2026-07-13T13:00:00.000,036XX N WAYNE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,1923,019,44,6,05,1166653,1924242,2026,2026-07-21T15:48:08.000,41.947691224,-87.662822602,"{'latitude': '41.947691224', 'longitude': '-87.662822602', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",38,21186,57,728,25,53,5,12,44
14261437,JK332767,2026-07-13T13:00:00.000,013XX N LOREL AVE,0560,ASSAULT,SIMPLE,STREET,False,True,2532,025,37,25,08A,1140393,1908469,2026,2026-07-21T15:48:08.000,41.904931589,-87.759736749,"{'latitude': '41.904931589', 'longitude': '-87.759736749', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,4299,26,599,45,5,6,145,37
14261475,JK332876,2026-07-13T13:00:00.000,067XX W IRVING PARK RD,0710,THEFT,THEFT FROM MOTOR VEHICLE,GAS STATION,False,False,1632,016,38,17,06,1130679,1925838,2026,2026-07-21T15:48:08.000,41.952766926,-87.795019317,"{'latitude': '41.952766926', 'longitude': '-87.795019317', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",25,22254,17,442,19,52,12,17,38
14262640,JK334046,2026-07-13T13:00:00.000,095XX S LEAVITT ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,DAY CARE CENTER,False,False,2213,022,19,72,26,1163376,1841309,2026,2026-07-21T15:48:08.000,41.720183914,-87.677196517,"{'latitude': '41.720183914', 'longitude': '-87.677196517', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33,22212,71,629,42,13,9,252,19
14263962,JK335986,2026-07-13T13:00:00.000,048XX N ASHLAND AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,False,2032,020,47,3,11,1164772,1932728,2026,2026-07-21T15:48:08.000,41.971017346,-87.669495035,"{'latitude': '41.971017346', 'longitude': '-87.669495035', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",37,22616,31,610,18,15,2,59,47
14265005,JK337303,2026-07-13T13:00:00.000,052XX N SHERIDAN RD,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,False,False,2023,020,48,77,02,1168693,1935021,2026,2026-07-21T15:48:08.000,41.977225127,-87.655010442,"{'latitude': '41.977225127', 'longitude': '-87.655010442', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",40,22616,76,93,16,15,2,47,48
14262044,JK333235,2026-07-13T12:58:00.000,006XX N MC CLURG CT,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,False,1834,018,2,8,06,1179089,1904354,2026,2026-07-21T15:48:08.000,41.892841858,-87.617721411,"{'latitude': '41.892841858', 'longitude': '-87.617721411', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,21182,37,159,36,6,14,74,2
14260400,JK331618,2026-07-13T12:56:00.000,016XX N WASHTENAW AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,False,False,1421,014,26,24,14,1158116,1910880,2026,2026-07-21T15:48:08.000,41.911203919,-87.694568465,"{'latitude': '41.911203919', 'longitude': '-87.694568465', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24,22535,25,299,41,1,7,171,26
14260581,JK331628,2026-07-13T12:55:00.000,052XX N LAKE SHORE DR NB,0560,ASSAULT,SIMPLE,LAKEFRONT / WATERFRONT / RIVERBANK,False,False,2024,020,48,3,08A,1170060,1934616,2026,2026-07-21T15:48:08.000,41.976083984,-87.649995274,"{'latitude': '41.976083984', 'longitude': '-87.649995274', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",40,22616,31,635,16,15,2,14,48
14260411,JK331631,2026-07-13T12:51:00.000,010XX W ADDISON ST,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,False,1924,019,44,6,06,1168667,1924089,2026,2026-07-21T15:48:08.000,41.947227914,-87.655424114,"{'latitude': '41.947227914', 'longitude': '-87.655424114', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",38,21186,57,691,25,53,5,12,44
14260455,JK331604,2026-07-13T12:47:00.000,063XX S ASHLAND AVE,0460,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0725,007,16,67,08B,1166759,1862652,2026,2026-07-21T15:48:08.000,41.778680696,-87.664197479,"{'latitude': '41.778680696', 'longitude': '-87.664197479', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",19,22257,65,279,2,23,17,204,16
14260433,JK331642,2026-07-13T12:45:00.000,008XX N LAKE SHORE DR,0560,ASSAULT,SIMPLE,PARK PROPERTY,False,False,1833,018,2,8,08A,1179198,1905928,2026,2026-07-21T15:48:08.000,41.897158488,-87.617272858,"{'latitude': '41.897158488', 'longitude': '-87.617272858', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,21182,37,233,11,6,14,71,2
14260528,JK331605,2026-07-13T12:44:00.000,130XX S ELLIS AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,False,False,0533,005,10,54,04A,1185302,1818824,2026,2026-07-21T15:48:08.000,41.65799551,-87.59759122,"{'latitude': '41.65799551', 'longitude': '-87.59759122', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",30,4460,51,9,43,47,10,221,6
14260419,JK331659,2026-07-13T12:42:00.000,004XX W 77TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER (SPECIFY),False,True,0621,006,17,69,08A,1174770,1853875,2026,2026-07-21T15:48:08.000,41.754420779,-87.635089881,"{'latitude': '41.754420779', 'longitude': '-87.635089881', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,21554,67,495,31,59,20,229,17
14261245,JK331627,2026-07-13T12:40:00.000,024XX W 45TH PL,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,False,True,0922,009,15,58,26,1160803,1874437,2026,2026-07-21T15:48:08.000,41.811145384,-87.685707211,"{'latitude': '41.811145384', 'longitude': '-87.685707211', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",29,22248,55,687,3,56,23,115,15
14261486,JK332902,2026-07-13T12:40:00.000,015XX W 99TH ST,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,2213,022,19,72,06,1167512,1839078,2026,2026-07-21T15:48:08.000,41.713974203,-87.662111086,"{'latitude': '41.713974203', 'longitude': '-87.662111086', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33,22212,71,628,42,13,9,252,19
14260449,JK331607,2026-07-13T12:35:00.000,132XX S GREENWOOD AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,CHA APARTMENT,False,False,0533,005,10,54,04A,1186051,1817797,2026,2026-07-21T15:48:08.000,41.655159697,-87.594882696,"{'latitude': '41.655159697', 'longitude': '-87.594882696', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",30,4460,51,10,43,47,10,221,6
14260515,JK331603,2026-07-13T12:33:00.000,074XX N WOLCOTT AVE,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,STREET,True,False,2424,024,49,1,18,1162425,1949482,2026,2026-07-21T15:48:08.000,42.017040425,-87.677653464,"{'latitude': '42.017040425', 'longitude': '-87.677653464', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,21853,10,52,5,9,11,33,49
14271770,JK344467,2026-07-13T12:31:00.000,001XX E CHICAGO AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1833,018,2,8,06,1177003,1905748,2026,2026-07-25T16:47:30.000,41.896714548,-87.625340136,"{'latitude': '41.896714548', 'longitude': '-87.625340136', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,21182,37,104,36,6,14,71,42
14260431,JK331598,2026-07-13T12:31:00.000,071XX S WESTERN AVE,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,True,False,0832,008,17,66,18,1161610,1857278,2026,2026-07-21T15:48:08.000,41.764042079,-87.68322308,"{'latitude': '41.764042079', 'longitude': '-87.68322308', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,22257,64,333,30,23,13,207,18
14260445,JK331574,2026-07-13T12:30:00.000,010XX W LAKE ST,0860,THEFT,RETAIL THEFT,DRUG STORE,False,False,1214,012,27,28,06,1169328,1901620,2026,2026-07-21T15:48:08.000,41.885557376,-87.65364901,"{'latitude': '41.885557376', 'longitude': '-87.65364901', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,14917,29,63,46,44,15,92,27
14263601,JK335439,2026-07-13T12:30:00.000,021XX W 71ST ST,0810,THEFT,OVER $500,STREET,False,False,0735,007,17,67,06,1163114,1857553,2026,2026-07-21T15:48:08.000,41.764765392,-87.677702856,"{'latitude': '41.764765392', 'longitude': '-87.677702856', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,22257,65,283,31,23,17,7,17
14261247,JK331612,2026-07-13T12:25:00.000,043XX S ARCHER AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,0922,009,12,58,06,1156191,1875847,2026,2026-07-21T15:48:08.000,41.815108737,-87.702585841,"{'latitude': '41.815108737', 'longitude': '-87.702585841', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",49,22248,55,156,3,56,23,115,12
14260404,JK331557,2026-07-13T12:15:00.000,005XX W ROOSEVELT RD,1110,DECEPTIVE PRACTICE,BOGUS CHECK,COMMERCIAL / BUSINESS OFFICE,False,False,0124,001,28,28,11,1172693,1894968,2026,2026-07-21T15:48:08.000,41.86723004,-87.641489077,"{'latitude': '41.86723004', 'longitude': '-87.641489077', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,14917,29,97,48,44,22,147,28
14260482,JK331601,2026-07-13T12:10:00.000,106XX S WABASH AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,0512,005,9,49,08A,1178457,1834508,2026,2026-07-21T15:48:08.000,41.701192366,-87.622164637,"{'latitude': '41.701192366', 'longitude': '-87.622164637', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",30,21861,45,236,43,19,10,256,11
14270346,JK343500,2026-07-13T12:00:00.000,040XX W HIRSCH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2534,025,36,23,08B,1149138,1909014,2026,2026-07-25T16:46:21.000,41.906262169,-87.727599247,"{'latitude': '41.906262169', 'longitude': '-87.727599247', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,4299,24,286,49,5,6,194,36
14272581,JK346353,2026-07-13T12:00:00.000,005XX N ELIZABETH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1215,012,1,24,11,,,2026,2026-07-25T16:47:30.000,,,,,,,,,,,,
14260518,JK331559,2026-07-13T12:00:00.000,001XX E 120TH ST,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,False,True,0532,005,9,53,04B,1179355,1825426,2026,2026-07-21T15:48:08.000,41.676249655,-87.619152189,"{'latitude': '41.676249655', 'longitude': '-87.619152189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",30,21861,50,504,43,19,10,219,11
14261111,JK332354,2026-07-13T12:00:00.000,117XX S LOWE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,False,False,0524,005,21,53,05,1174051,1827276,2026,2026-07-21T15:48:08.000,41.681445352,-87.638511462,"{'latitude': '41.681445352', 'longitude': '-87.638511462', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",45,21861,50,255,22,19,10,220,21
14261372,JK332719,2026-07-13T12:00:00.000,061XX N LEAVITT ST,0460,BATTERY,SIMPLE,APARTMENT,False,False,2413,024,40,2,08B,1160547,1940931,2026,2026-07-21T15:48:08.000,41.993615496,-87.684802381,"{'latitude': '41.993615496', 'longitude': '-87.684802381', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",46,4450,20,53,24,50,11,52,40
